id_products,id_warehouse,stock,min_stock,id_dim_date_last_stocked,id_dim_date_last_updated
291,WH15,617,50,20251120,20251120
291,WH16,177,50,20250926,20250926
291,WH17,471,50,20250921,20250921
291,WH18,881,50,20250922,20250922
291,WH19,452,50,20251120,20251120
291,WH20,584,50,20251120,20251120
292,WH01,644,50,20251120,20251120
292,WH02,714,50,20250926,20250926
292,WH03,844,50,20250925,20250925
292,WH04,266,50,20251120,20251120
292,WH05,566,50,20250928,20250928
292,WH06,561,50,20251120,20251120
292,WH07,272,50,20251120,20251120
292,WH08,665,50,20250921,20250921
292,WH09,239,50,20251120,20251120
292,WH10,520,50,20251120,20251120
292,WH11,426,50,20251120,20251120
292,WH12,284,50,20251120,20251120
292,WH13,809,50,20250921,20250921
292,WH14,345,50,20250921,20250921
292,WH15,339,50,20251120,20251120
292,WH16,837,50,20251120,20251120
292,WH17,839,50,20250921,20250921
292,WH18,172,50,20250924,20250924
292,WH19,354,50,20250921,20250921
292,WH20,725,50,20251120,20251120
293,WH01,768,50,20251120,20251120
293,WH02,953,50,20250921,20250921
293,WH03,592,50,20250921,20250921
293,WH04,158,50,20250921,20250921
293,WH05,847,50,20250922,20250922
293,WH06,255,50,20250921,20250921
293,WH07,236,50,20250925,20250925
293,WH08,680,50,20251120,20251120
293,WH09,619,50,20250921,20250921
293,WH10,199,50,20251120,20251120
293,WH11,271,50,20250921,20250921
293,WH12,618,50,20250922,20250922
293,WH13,358,50,20251120,20251120
293,WH14,695,50,20250921,20250921
293,WH15,477,50,20250922,20250922
293,WH16,595,50,20250921,20250921
293,WH17,536,50,20250922,20250922
293,WH18,436,50,20251120,20251120
293,WH19,424,50,20250924,20250924
293,WH20,688,50,20251120,20251120
294,WH01,553,50,20250924,20250924
294,WH02,608,50,20250922,20250922
294,WH03,600,50,20251120,20251120
294,WH04,302,50,20251120,20251120
294,WH05,878,50,20250922,20250922
294,WH06,599,50,20250921,20250921
294,WH07,696,50,20251120,20251120
294,WH08,840,50,20250921,20250921
294,WH09,902,50,20250921,20250921
294,WH10,676,50,20250922,20250922
294,WH11,768,50,20251120,20251120
294,WH12,523,50,20250921,20250921
294,WH13,745,50,20251120,20251120
294,WH14,404,50,20251120,20251120
294,WH15,710,50,20251120,20251120
294,WH16,217,50,20251120,20251120
294,WH17,889,50,20250921,20250921
294,WH18,350,50,20250922,20250922
294,WH19,679,50,20250921,20250921
294,WH20,148,50,20250922,20250922
295,WH01,259,50,20251120,20251120
295,WH02,937,50,20250921,20250921
295,WH03,821,50,20251120,20251120
295,WH04,316,50,20251120,20251120
295,WH05,254,50,20250923,20250923
295,WH06,777,50,20251120,20251120
295,WH07,935,50,20250924,20250924
295,WH08,272,50,20251120,20251120
295,WH09,673,50,20250921,20250921
295,WH10,364,50,20251120,20251120
295,WH11,749,50,20250921,20250921
295,WH12,473,50,20251120,20251120
295,WH13,228,50,20251120,20251120
295,WH14,419,50,20250921,20250921
295,WH15,547,50,20251120,20251120
295,WH16,776,50,20250922,20250922
295,WH17,145,50,20251120,20251120
295,WH18,901,50,20250921,20250921
295,WH19,656,50,20250922,20250922
295,WH20,817,50,20250921,20250921
296,WH01,888,50,20251120,20251120
296,WH02,269,50,20251120,20251120
296,WH03,195,50,20250922,20250922
296,WH04,761,50,20250925,20250925
296,WH05,293,50,20251120,20251120
296,WH06,257,50,20250922,20250922
296,WH07,518,50,20251120,20251120
296,WH08,890,50,20251120,20251120
296,WH09,785,50,20251120,20251120
296,WH10,549,50,20251120,20251120
296,WH11,283,50,20251120,20251120
296,WH12,409,50,20251120,20251120
296,WH13,675,50,20251120,20251120
296,WH14,266,50,20251120,20251120
296,WH15,577,50,20250921,20250921
296,WH16,153,50,20250922,20250922
296,WH17,402,50,20250921,20250921
296,WH18,344,50,20250921,20250921
296,WH19,682,50,20250921,20250921
296,WH20,871,50,20250924,20250924
297,WH01,267,50,20251120,20251120
297,WH02,785,50,20250921,20250921
297,WH03,676,50,20250923,20250923
297,WH04,911,50,20250922,20250922
297,WH05,890,50,20251120,20251120
297,WH06,229,50,20251120,20251120
297,WH07,730,50,20250921,20250921
297,WH08,591,50,20251120,20251120
297,WH09,249,50,20251120,20251120
297,WH10,346,50,20250921,20250921
297,WH11,872,50,20250926,20250926
297,WH12,582,50,20251120,20251120
297,WH13,411,50,20250924,20250924
297,WH14,387,50,20250921,20250921
297,WH15,770,50,20251120,20251120
297,WH16,365,50,20251120,20251120
297,WH17,278,50,20250922,20250922
297,WH18,589,50,20250921,20250921
297,WH19,918,50,20251120,20251120
297,WH20,286,50,20250921,20250921
298,WH01,357,50,20250922,20250922
298,WH02,531,50,20250921,20250921
298,WH03,308,50,20250922,20250922
298,WH04,655,50,20251120,20251120
298,WH05,344,50,20250922,20250922
298,WH06,248,50,20250921,20250921
298,WH07,362,50,20250922,20250922
298,WH08,872,50,20251120,20251120
298,WH09,900,50,20251120,20251120
298,WH10,527,50,20250921,20250921
298,WH11,458,50,20251120,20251120
298,WH12,785,50,20251120,20251120
298,WH13,303,50,20251120,20251120
298,WH14,665,50,20251120,20251120
298,WH15,693,50,20250921,20250921
298,WH16,721,50,20251120,20251120
298,WH17,300,50,20251120,20251120
298,WH18,719,50,20251120,20251120
298,WH19,638,50,20250921,20250921
298,WH20,838,50,20251120,20251120
299,WH01,301,50,20250923,20250923
299,WH02,637,50,20250924,20250924
299,WH03,803,50,20250924,20250924
299,WH04,376,50,20251120,20251120
299,WH05,737,50,20251120,20251120
299,WH06,223,50,20250925,20250925
299,WH07,724,50,20250921,20250921
299,WH08,635,50,20250921,20250921
299,WH09,285,50,20250921,20250921
299,WH10,199,50,20250924,20250924
299,WH11,730,50,20250923,20250923
299,WH12,334,50,20250921,20250921
299,WH13,545,50,20250921,20250921
299,WH14,197,50,20250921,20250921
299,WH15,909,50,20250921,20250921
299,WH16,580,50,20251120,20251120
299,WH17,890,50,20250922,20250922
299,WH18,275,50,20250922,20250922
299,WH19,305,50,20251120,20251120
299,WH20,629,50,20251120,20251120
300,WH01,639,50,20251120,20251120
300,WH02,776,50,20250922,20250922
300,WH03,895,50,20250927,20250927
300,WH04,796,50,20251120,20251120
300,WH05,239,50,20250921,20250921
300,WH06,387,50,20251120,20251120
300,WH07,878,50,20250923,20250923
300,WH08,591,50,20251120,20251120
300,WH09,824,50,20250922,20250922
300,WH10,596,50,20250921,20250921
300,WH11,152,50,20250921,20250921
300,WH12,535,50,20250921,20250921
300,WH13,800,50,20250923,20250923
300,WH14,670,50,20250921,20250921
300,WH15,241,50,20250921,20250921
300,WH16,310,50,20251120,20251120
300,WH17,823,50,20250921,20250921
300,WH18,925,50,20251120,20251120
300,WH19,746,50,20251120,20251120
300,WH20,214,50,20251120,20251120
301,WH01,642,50,20250921,20250921
301,WH02,809,50,20251120,20251120
301,WH03,657,50,20250923,20250923
301,WH04,615,50,20250921,20250921
301,WH05,504,50,20250921,20250921
301,WH06,333,50,20250922,20250922
301,WH07,357,50,20250921,20250921
301,WH08,730,50,20250923,20250923
301,WH09,200,50,20251120,20251120
301,WH10,228,50,20250921,20250921
301,WH11,478,50,20251120,20251120
301,WH12,751,50,20251120,20251120
301,WH13,643,50,20251120,20251120
301,WH14,604,50,20251120,20251120
301,WH15,581,50,20250921,20250921
301,WH16,211,50,20251120,20251120
301,WH17,398,50,20251120,20251120
301,WH18,221,50,20250922,20250922
301,WH19,735,50,20250922,20250922
301,WH20,760,50,20251120,20251120
302,WH01,340,50,20250921,20250921
302,WH02,369,50,20250921,20250921
302,WH03,388,50,20250922,20250922
302,WH04,858,50,20250921,20250921
302,WH05,514,50,20250921,20250921
302,WH06,741,50,20251120,20251120
302,WH07,505,50,20250923,20250923
302,WH08,687,50,20251120,20251120
302,WH09,566,50,20250921,20250921
302,WH10,368,50,20250921,20250921
302,WH11,842,50,20251120,20251120
302,WH12,718,50,20251120,20251120
302,WH13,764,50,20250921,20250921
302,WH14,900,50,20251120,20251120
302,WH15,349,50,20250921,20250921
302,WH16,217,50,20250926,20250926
302,WH17,617,50,20251120,20251120
302,WH18,396,50,20250921,20250921
302,WH19,477,50,20251120,20251120
302,WH20,350,50,20250923,20250923
303,WH01,430,50,20250921,20250921
303,WH02,453,50,20250921,20250921
303,WH03,429,50,20250921,20250921
303,WH04,736,50,20251120,20251120
303,WH05,621,50,20251120,20251120
303,WH06,511,50,20251120,20251120
303,WH07,215,50,20251120,20251120
303,WH08,585,50,20250922,20250922
303,WH09,268,50,20251120,20251120
303,WH10,391,50,20250922,20250922
303,WH11,480,50,20250921,20250921
303,WH12,252,50,20250925,20250925
303,WH13,465,50,20251120,20251120
303,WH14,355,50,20250921,20250921
303,WH15,837,50,20250921,20250921
303,WH16,844,50,20251120,20251120
303,WH17,128,50,20251120,20251120
303,WH18,629,50,20250922,20250922
303,WH19,647,50,20251120,20251120
303,WH20,467,50,20250925,20250925
304,WH01,522,50,20251001,20251001
304,WH02,770,50,20250922,20250922
304,WH03,433,50,20251120,20251120
304,WH04,202,50,20250921,20250921
304,WH05,442,50,20251120,20251120
304,WH06,354,50,20251120,20251120
304,WH07,459,50,20251120,20251120
304,WH08,333,50,20251120,20251120
304,WH09,246,50,20251120,20251120
304,WH10,921,50,20250922,20250922
304,WH11,235,50,20251120,20251120
304,WH12,700,50,20250922,20250922
304,WH13,739,50,20251120,20251120
304,WH14,626,50,20250921,20250921
304,WH15,891,50,20250921,20250921
304,WH16,156,50,20251120,20251120
304,WH17,374,50,20250921,20250921
304,WH18,280,50,20251120,20251120
304,WH19,598,50,20250922,20250922
304,WH20,647,50,20251120,20251120
305,WH01,861,50,20250921,20250921
305,WH02,453,50,20251120,20251120
305,WH03,303,50,20251120,20251120
305,WH04,876,50,20251120,20251120
305,WH05,669,50,20251120,20251120
305,WH06,759,50,20250922,20250922
305,WH07,488,50,20251120,20251120
305,WH08,505,50,20250921,20250921
305,WH09,445,50,20251120,20251120
305,WH10,760,50,20251120,20251120
305,WH11,295,50,20251120,20251120
305,WH12,940,50,20250921,20250921
305,WH13,286,50,20250923,20250923
305,WH14,524,50,20250924,20250924
305,WH15,392,50,20250926,20250926
305,WH16,653,50,20251001,20251001
305,WH17,682,50,20251120,20251120
305,WH18,870,50,20250922,20250922
305,WH19,771,50,20251120,20251120
305,WH20,327,50,20250921,20250921
306,WH01,303,50,20250923,20250923
306,WH02,841,50,20250921,20250921
306,WH03,531,50,20250921,20250921
306,WH04,228,50,20250926,20250926
306,WH05,804,50,20251120,20251120
306,WH06,647,50,20251120,20251120
306,WH07,154,50,20251120,20251120
306,WH08,778,50,20251120,20251120
306,WH09,633,50,20250926,20250926
306,WH10,643,50,20251120,20251120
306,WH11,825,50,20251120,20251120
306,WH12,535,50,20250922,20250922
306,WH13,498,50,20251120,20251120
306,WH14,615,50,20251120,20251120
306,WH15,299,50,20250922,20250922
306,WH16,268,50,20251120,20251120
306,WH17,804,50,20250921,20250921
306,WH18,304,50,20251120,20251120
306,WH19,538,50,20250927,20250927
306,WH20,373,50,20251120,20251120
307,WH01,315,50,20250921,20250921
307,WH02,625,50,20251120,20251120
307,WH03,786,50,20250921,20250921
307,WH04,502,50,20251120,20251120
307,WH05,246,50,20251120,20251120
307,WH06,345,50,20250921,20250921
307,WH07,279,50,20251120,20251120
307,WH08,854,50,20250922,20250922
307,WH09,387,50,20251120,20251120
307,WH10,440,50,20250921,20250921
307,WH11,200,50,20250924,20250924
307,WH12,488,50,20251120,20251120
307,WH13,863,50,20250925,20250925
307,WH14,458,50,20250921,20250921
307,WH15,681,50,20250922,20250922
307,WH16,279,50,20250921,20250921
307,WH17,248,50,20251120,20251120
307,WH18,719,50,20250921,20250921
307,WH19,190,50,20250921,20250921
307,WH20,496,50,20251120,20251120
308,WH01,390,50,20251120,20251120
308,WH02,168,50,20250922,20250922
308,WH03,562,50,20251120,20251120
308,WH04,909,50,20251120,20251120
308,WH05,195,50,20251120,20251120
308,WH06,788,50,20251120,20251120
308,WH07,570,50,20250921,20250921
308,WH08,721,50,20251120,20251120
308,WH09,238,50,20251120,20251120
308,WH10,838,50,20251120,20251120
308,WH11,140,50,20251120,20251120
308,WH12,884,50,20250922,20250922
308,WH13,667,50,20251120,20251120
308,WH14,413,50,20250925,20250925
308,WH15,145,50,20250921,20250921
308,WH16,624,50,20251120,20251120
308,WH17,201,50,20250921,20250921
308,WH18,636,50,20250923,20250923
308,WH19,730,50,20250923,20250923
308,WH20,355,50,20250922,20250922
309,WH01,328,50,20251120,20251120
309,WH02,327,50,20251120,20251120
309,WH03,327,50,20251120,20251120
309,WH04,246,50,20250924,20250924
309,WH05,361,50,20250922,20250922
309,WH06,685,50,20250921,20250921
309,WH07,390,50,20251120,20251120
309,WH08,770,50,20251120,20251120
309,WH09,796,50,20250921,20250921
309,WH10,754,50,20251120,20251120
309,WH11,594,50,20251120,20251120
309,WH12,385,50,20250921,20250921
309,WH13,892,50,20251120,20251120
309,WH14,297,50,20251120,20251120
309,WH15,508,50,20250921,20250921
309,WH16,515,50,20251120,20251120
309,WH17,746,50,20251120,20251120
309,WH18,571,50,20251120,20251120
309,WH19,766,50,20250921,20250921
309,WH20,886,50,20251120,20251120
310,WH01,446,50,20250921,20250921
310,WH02,826,50,20251120,20251120
310,WH03,281,50,20250921,20250921
310,WH04,861,50,20251120,20251120
310,WH05,269,50,20251120,20251120
310,WH06,831,50,20251120,20251120
310,WH07,451,50,20251120,20251120
310,WH08,911,50,20251120,20251120
310,WH09,242,50,20250921,20250921
310,WH10,510,50,20250922,20250922
310,WH11,877,50,20250922,20250922
310,WH12,195,50,20251120,20251120
310,WH13,346,50,20251120,20251120
310,WH14,210,50,20251120,20251120
310,WH15,383,50,20250923,20250923
310,WH16,457,50,20251120,20251120
310,WH17,642,50,20250921,20250921
310,WH18,352,50,20250923,20250923
310,WH19,288,50,20250922,20250922
310,WH20,272,50,20251120,20251120
311,WH01,901,50,20250921,20250921
311,WH02,916,50,20250921,20250921
311,WH03,319,50,20251120,20251120
311,WH04,307,50,20251120,20251120
311,WH05,186,50,20251120,20251120
311,WH06,925,50,20250925,20250925
311,WH07,697,50,20251120,20251120
311,WH08,767,50,20250921,20250921
311,WH09,361,50,20250922,20250922
311,WH10,659,50,20251120,20251120
311,WH11,193,50,20251120,20251120
311,WH12,694,50,20250922,20250922
311,WH13,600,50,20250926,20250926
311,WH14,393,50,20251120,20251120
311,WH15,724,50,20251120,20251120
311,WH16,674,50,20251120,20251120
311,WH17,483,50,20250921,20250921
311,WH18,295,50,20251120,20251120
311,WH19,161,50,20251120,20251120
311,WH20,915,50,20251120,20251120
312,WH01,379,50,20250922,20250922
312,WH02,389,50,20250921,20250921
312,WH03,698,50,20250921,20250921
312,WH04,357,50,20251120,20251120
312,WH05,427,50,20251120,20251120
312,WH06,726,50,20251120,20251120
312,WH07,610,50,20250921,20250921
312,WH08,669,50,20250923,20250923
312,WH09,151,50,20250921,20250921
312,WH10,504,50,20251120,20251120
312,WH11,520,50,20251120,20251120
312,WH12,644,50,20250921,20250921
312,WH13,264,50,20251120,20251120
312,WH14,263,50,20250922,20250922
312,WH15,725,50,20251120,20251120
312,WH16,665,50,20251120,20251120
312,WH17,777,50,20251120,20251120
312,WH18,346,50,20250921,20250921
312,WH19,921,50,20250922,20250922
312,WH20,354,50,20250921,20250921
313,WH01,652,50,20251120,20251120
313,WH02,269,50,20251120,20251120
313,WH03,859,50,20251120,20251120
313,WH04,399,50,20251120,20251120
313,WH05,779,50,20250922,20250922
313,WH06,398,50,20251120,20251120
313,WH07,765,50,20250921,20250921
313,WH08,511,50,20251120,20251120
313,WH09,191,50,20251120,20251120
313,WH10,292,50,20250921,20250921
313,WH11,683,50,20251120,20251120
313,WH12,311,50,20250922,20250922
313,WH13,361,50,20250921,20250921
313,WH14,565,50,20251120,20251120
313,WH15,343,50,20251120,20251120
313,WH16,244,50,20250921,20250921
313,WH17,626,50,20250921,20250921
313,WH18,698,50,20251120,20251120
313,WH19,721,50,20251120,20251120
313,WH20,895,50,20251120,20251120
314,WH01,228,50,20250921,20250921
314,WH02,481,50,20250921,20250921
314,WH03,325,50,20251120,20251120
314,WH04,865,50,20251120,20251120
314,WH05,573,50,20251120,20251120
314,WH06,233,50,20251120,20251120
314,WH07,688,50,20251120,20251120
314,WH08,189,50,20251120,20251120
314,WH09,352,50,20251120,20251120
314,WH10,740,50,20250921,20250921
314,WH11,560,50,20250922,20250922
314,WH12,765,50,20250922,20250922
314,WH13,608,50,20250921,20250921
314,WH14,829,50,20250921,20250921
314,WH15,608,50,20251120,20251120
314,WH16,190,50,20251120,20251120
314,WH17,197,50,20250925,20250925
314,WH18,762,50,20250921,20250921
314,WH19,166,50,20250921,20250921
314,WH20,453,50,20251120,20251120
315,WH01,159,50,20251120,20251120
315,WH02,390,50,20250921,20250921
315,WH03,618,50,20250921,20250921
315,WH04,276,50,20250921,20250921
315,WH05,517,50,20250924,20250924
315,WH06,944,50,20251120,20251120
315,WH07,196,50,20250921,20250921
315,WH08,202,50,20251120,20251120
315,WH09,352,50,20250923,20250923
315,WH10,793,50,20251120,20251120
315,WH11,474,50,20250922,20250922
315,WH12,647,50,20251120,20251120
315,WH13,175,50,20250925,20250925
315,WH14,736,50,20251120,20251120
315,WH15,187,50,20250922,20250922
315,WH16,698,50,20251120,20251120
315,WH17,251,50,20250921,20250921
315,WH18,845,50,20251120,20251120
315,WH19,370,50,20250922,20250922
315,WH20,270,50,20250924,20250924
316,WH01,409,50,20250921,20250921
316,WH02,107,50,20250921,20250921
316,WH03,251,50,20251120,20251120
316,WH04,616,50,20251120,20251120
316,WH05,379,50,20250924,20250924
316,WH06,423,50,20250927,20250927
316,WH07,786,50,20251120,20251120
316,WH08,241,50,20250926,20250926
316,WH09,457,50,20251120,20251120
316,WH10,308,50,20250922,20250922
316,WH11,538,50,20250922,20250922
316,WH12,417,50,20251120,20251120
316,WH13,180,50,20251120,20251120
316,WH14,206,50,20250921,20250921
316,WH15,812,50,20251120,20251120
316,WH16,186,50,20251120,20251120
316,WH17,769,50,20250922,20250922
316,WH18,860,50,20251120,20251120
316,WH19,506,50,20251120,20251120
316,WH20,386,50,20250921,20250921
317,WH01,764,50,20250921,20250921
317,WH02,933,50,20250923,20250923
317,WH03,216,50,20250921,20250921
317,WH04,919,50,20251120,20251120
317,WH05,900,50,20251120,20251120
317,WH06,249,50,20251120,20251120
317,WH07,188,50,20250927,20250927
317,WH08,714,50,20251120,20251120
317,WH09,193,50,20251120,20251120
317,WH10,639,50,20250922,20250922
317,WH11,195,50,20251120,20251120
317,WH12,693,50,20250921,20250921
317,WH13,333,50,20251120,20251120
317,WH14,213,50,20251120,20251120
317,WH15,185,50,20251120,20251120
317,WH16,317,50,20251120,20251120
317,WH17,569,50,20251120,20251120
317,WH18,201,50,20250921,20250921
317,WH19,789,50,20251120,20251120
317,WH20,635,50,20251120,20251120
318,WH01,374,50,20250925,20250925
318,WH02,930,50,20251120,20251120
318,WH03,673,50,20251120,20251120
318,WH04,687,50,20251120,20251120
318,WH05,280,50,20250921,20250921
318,WH06,709,50,20251120,20251120
318,WH07,593,50,20251120,20251120
318,WH08,942,50,20250923,20250923
318,WH09,512,50,20250921,20250921
318,WH10,705,50,20250923,20250923
318,WH11,413,50,20250923,20250923
318,WH12,197,50,20250921,20250921
318,WH13,238,50,20250922,20250922
318,WH14,832,50,20251120,20251120
318,WH15,740,50,20250921,20250921
318,WH16,421,50,20250922,20250922
318,WH17,664,50,20250921,20250921
318,WH18,165,50,20251120,20251120
318,WH19,176,50,20251120,20251120
318,WH20,530,50,20250921,20250921
319,WH01,644,50,20251120,20251120
319,WH02,889,50,20250921,20250921
319,WH03,763,50,20251120,20251120
319,WH04,352,50,20250921,20250921
319,WH05,802,50,20250929,20250929
319,WH06,521,50,20251120,20251120
319,WH07,809,50,20250921,20250921
319,WH08,287,50,20251120,20251120
319,WH09,146,50,20250922,20250922
319,WH10,195,50,20250922,20250922
319,WH11,939,50,20250921,20250921
319,WH12,199,50,20250922,20250922
319,WH13,870,50,20250921,20250921
319,WH14,720,50,20251120,20251120
319,WH15,264,50,20250921,20250921
319,WH16,830,50,20251120,20251120
319,WH17,256,50,20251120,20251120
319,WH18,263,50,20250922,20250922
319,WH19,589,50,20251120,20251120
319,WH20,364,50,20250921,20250921
320,WH01,383,50,20250922,20250922
320,WH02,294,50,20251120,20251120
320,WH03,628,50,20250922,20250922
320,WH04,180,50,20250921,20250921
320,WH05,323,50,20250923,20250923
320,WH06,594,50,20250921,20250921
320,WH07,547,50,20250921,20250921
320,WH08,705,50,20251120,20251120
320,WH09,303,50,20250921,20250921
320,WH10,630,50,20250926,20250926
320,WH11,750,50,20251120,20251120
320,WH12,450,50,20251120,20251120
320,WH13,347,50,20250921,20250921
320,WH14,585,50,20250921,20250921
320,WH15,616,50,20250921,20250921
320,WH16,202,50,20250925,20250925
320,WH17,593,50,20250921,20250921
320,WH18,273,50,20250922,20250922
320,WH19,598,50,20251120,20251120
320,WH20,881,50,20251120,20251120
321,WH01,578,50,20250921,20250921
321,WH02,727,50,20251120,20251120
321,WH03,388,50,20251120,20251120
321,WH04,875,50,20250923,20250923
321,WH05,792,50,20251120,20251120
321,WH06,880,50,20250921,20250921
321,WH07,760,50,20251120,20251120
321,WH08,653,50,20250921,20250921
321,WH09,562,50,20251120,20251120
321,WH10,897,50,20250921,20250921
321,WH11,807,50,20251120,20251120
321,WH12,489,50,20251120,20251120
321,WH13,234,50,20250924,20250924
321,WH14,141,50,20251120,20251120
321,WH15,340,50,20250921,20250921
321,WH16,197,50,20251120,20251120
321,WH17,333,50,20250922,20250922
321,WH18,216,50,20250926,20250926
321,WH19,930,50,20251120,20251120
321,WH20,202,50,20250921,20250921
322,WH01,637,50,20250922,20250922
322,WH02,414,50,20250921,20250921
322,WH03,265,50,20251120,20251120
322,WH04,698,50,20250921,20250921
322,WH05,921,50,20251120,20251120
322,WH06,777,50,20250922,20250922
322,WH07,914,50,20250921,20250921
322,WH08,606,50,20251120,20251120
322,WH09,695,50,20251120,20251120
322,WH10,240,50,20251120,20251120
322,WH11,832,50,20250921,20250921
322,WH12,746,50,20251120,20251120
322,WH13,338,50,20251120,20251120
322,WH14,423,50,20250921,20250921
322,WH15,635,50,20250924,20250924
322,WH16,152,50,20250923,20250923
322,WH17,797,50,20250921,20250921
322,WH18,377,50,20250921,20250921
322,WH19,200,50,20251120,20251120
322,WH20,397,50,20250925,20250925
323,WH01,818,50,20250921,20250921
323,WH02,365,50,20250921,20250921
323,WH03,564,50,20251120,20251120
323,WH04,786,50,20251120,20251120
323,WH05,186,50,20251120,20251120
323,WH06,739,50,20250921,20250921
323,WH07,371,50,20251120,20251120
323,WH08,699,50,20251120,20251120
323,WH09,282,50,20250921,20250921
323,WH10,268,50,20250922,20250922
323,WH11,779,50,20251120,20251120
323,WH12,777,50,20251120,20251120
323,WH13,905,50,20251120,20251120
323,WH14,676,50,20251120,20251120
323,WH15,534,50,20251120,20251120
323,WH16,301,50,20250921,20250921
323,WH17,381,50,20251120,20251120
323,WH18,674,50,20250922,20250922
323,WH19,408,50,20250921,20250921
323,WH20,536,50,20250921,20250921
324,WH01,251,50,20250921,20250921
324,WH02,505,50,20251120,20251120
324,WH03,326,50,20250921,20250921
324,WH04,229,50,20251120,20251120
324,WH05,240,50,20251120,20251120
324,WH06,549,50,20251120,20251120
324,WH07,431,50,20250921,20250921
324,WH08,233,50,20251120,20251120
324,WH09,550,50,20250921,20250921
324,WH10,274,50,20250921,20250921
324,WH11,161,50,20251120,20251120
324,WH12,257,50,20251120,20251120
324,WH13,518,50,20250922,20250922
324,WH14,888,50,20251120,20251120
324,WH15,349,50,20250923,20250923
324,WH16,359,50,20251120,20251120
324,WH17,352,50,20250921,20250921
324,WH18,427,50,20250922,20250922
324,WH19,727,50,20250921,20250921
324,WH20,407,50,20250922,20250922
325,WH01,681,50,20251120,20251120
325,WH02,865,50,20250921,20250921
325,WH03,904,50,20250921,20250921
325,WH04,594,50,20251120,20251120
325,WH05,703,50,20251120,20251120
325,WH06,882,50,20250921,20250921
325,WH07,756,50,20251120,20251120
325,WH08,377,50,20250921,20250921
325,WH09,231,50,20250921,20250921
325,WH10,214,50,20250921,20250921
325,WH11,866,50,20251120,20251120
325,WH12,597,50,20250925,20250925
325,WH13,365,50,20250922,20250922
325,WH14,404,50,20251120,20251120
325,WH15,343,50,20250921,20250921
325,WH16,785,50,20251120,20251120
325,WH17,640,50,20251120,20251120
325,WH18,860,50,20251120,20251120
325,WH19,383,50,20251120,20251120
325,WH20,537,50,20251120,20251120
326,WH01,255,50,20251120,20251120
326,WH02,927,50,20250921,20250921
326,WH03,555,50,20251120,20251120
326,WH04,584,50,20251120,20251120
326,WH05,477,50,20251120,20251120
326,WH06,361,50,20250926,20250926
326,WH07,893,50,20251120,20251120
326,WH08,529,50,20250921,20250921
326,WH09,680,50,20251120,20251120
326,WH10,172,50,20250927,20250927
326,WH11,359,50,20250923,20250923
326,WH12,793,50,20251001,20251001
326,WH13,229,50,20251120,20251120
326,WH14,223,50,20250922,20250922
326,WH15,785,50,20251120,20251120
326,WH16,384,50,20250922,20250922
326,WH17,373,50,20250922,20250922
326,WH18,576,50,20250921,20250921
326,WH19,305,50,20251120,20251120
326,WH20,173,50,20250921,20250921
327,WH01,141,50,20250921,20250921
327,WH02,191,50,20251120,20251120
327,WH03,280,50,20251120,20251120
327,WH04,713,50,20251120,20251120
327,WH05,378,50,20250923,20250923
327,WH06,193,50,20250921,20250921
327,WH07,153,50,20250922,20250922
327,WH08,517,50,20251120,20251120
327,WH09,817,50,20250922,20250922
327,WH10,416,50,20250922,20250922
327,WH11,194,50,20250921,20250921
327,WH12,310,50,20251120,20251120
327,WH13,556,50,20250922,20250922
327,WH14,286,50,20251120,20251120
327,WH15,938,50,20251120,20251120
327,WH16,760,50,20251120,20251120
327,WH17,413,50,20251120,20251120
327,WH18,911,50,20250923,20250923
327,WH19,382,50,20251120,20251120
327,WH20,267,50,20251120,20251120
328,WH01,887,50,20251120,20251120
328,WH02,883,50,20250922,20250922
328,WH03,395,50,20250925,20250925
328,WH04,615,50,20251120,20251120
328,WH05,270,50,20251120,20251120
328,WH06,660,50,20251120,20251120
328,WH07,710,50,20251120,20251120
328,WH08,696,50,20251120,20251120
328,WH09,575,50,20250921,20250921
328,WH10,705,50,20250921,20250921
328,WH11,588,50,20250921,20250921
328,WH12,802,50,20251120,20251120
328,WH13,285,50,20251120,20251120
328,WH14,520,50,20250922,20250922
328,WH15,457,50,20251120,20251120
328,WH16,572,50,20250927,20250927
328,WH17,252,50,20250921,20250921
328,WH18,414,50,20250921,20250921
328,WH19,893,50,20250921,20250921
328,WH20,223,50,20251120,20251120
329,WH01,641,50,20251120,20251120
329,WH02,657,50,20250921,20250921
329,WH03,504,50,20251120,20251120
329,WH04,174,50,20251120,20251120
329,WH05,155,50,20250921,20250921
329,WH06,345,50,20251120,20251120
329,WH07,213,50,20250921,20250921
329,WH08,227,50,20251120,20251120
329,WH09,270,50,20251120,20251120
329,WH10,290,50,20251120,20251120
329,WH11,812,50,20250922,20250922
329,WH12,660,50,20250921,20250921
329,WH13,155,50,20250922,20250922
329,WH14,655,50,20250923,20250923
329,WH15,235,50,20251120,20251120
329,WH16,468,50,20251120,20251120
329,WH17,159,50,20251120,20251120
329,WH18,212,50,20250925,20250925
329,WH19,253,50,20251120,20251120
329,WH20,480,50,20251120,20251120
330,WH01,497,50,20250921,20250921
330,WH02,422,50,20251120,20251120
330,WH03,651,50,20250924,20250924
330,WH04,721,50,20250921,20250921
330,WH05,725,50,20251120,20251120
330,WH06,614,50,20250922,20250922
330,WH07,598,50,20250921,20250921
330,WH08,540,50,20251120,20251120
330,WH09,346,50,20250922,20250922
