id_orders,id_store,id_suppliers
100518,ST119,18
100519,ST020,19
100520,ST120,20
100521,ST001,1
100522,ST101,2
100523,ST002,3
100524,ST102,4
100525,ST003,5
100526,ST103,6
100527,ST004,7
100528,ST104,8
100529,ST005,9
100530,ST105,10
100531,ST006,11
100532,ST106,12
100533,ST007,13
100534,ST107,14
100535,ST008,15
100536,ST108,16
100537,ST009,17
100538,ST109,18
100539,ST010,19
100540,ST110,20
100541,ST011,1
100542,ST111,2
100543,ST012,3
100544,ST112,4
100545,ST013,5
100546,ST113,6
100547,ST014,7
100548,ST114,8
100549,ST015,9
100550,ST115,10
100551,ST016,11
100552,ST116,12
100553,ST017,13
100554,ST117,14
100555,ST018,15
100556,ST118,16
100557,ST019,17
100558,ST119,18
100559,ST020,19
100560,ST120,20
100561,ST001,1
100562,ST101,2
100563,ST002,3
100564,ST102,4
100565,ST003,5
100566,ST103,6
100567,ST004,7
100568,ST104,8
100569,ST005,9
100570,ST105,10
100571,ST006,11
100572,ST106,12
100573,ST007,13
100574,ST107,14
100575,ST008,15
100576,ST108,16
100577,ST009,17
100578,ST109,18
100579,ST010,19
100580,ST110,20
100581,ST011,1
100582,ST111,2
100583,ST012,3
100584,ST112,4
100585,ST013,5
100586,ST113,6
100587,ST014,7
100588,ST114,8
100589,ST015,9
100590,ST115,10
100591,ST016,11
100592,ST116,12
100593,ST017,13
100594,ST117,14
100595,ST018,15
100596,ST118,16
100597,ST019,17
100598,ST119,18
100599,ST020,19
100600,ST120,20
100601,ST001,1
100602,ST101,2
100603,ST002,3
100604,ST102,4
100605,ST003,5
100606,ST103,6
100607,ST004,7
100608,ST104,8
100609,ST005,9
100610,ST105,10
100611,ST006,11
100612,ST106,12
100613,ST007,13
100614,ST107,14
100615,ST008,15
100616,ST108,16
100617,ST009,17
100618,ST109,18
100619,ST010,19
100620,ST110,20
100621,ST011,1
100622,ST111,2
100623,ST012,3
100624,ST112,4
100625,ST013,5
100626,ST113,6
100627,ST014,7
100628,ST114,8
100629,ST015,9
100630,ST115,10
100631,ST016,11
100632,ST116,12
100633,ST017,13
100634,ST117,14
100635,ST018,15
100636,ST118,16
100637,ST019,17
100638,ST119,18
100639,ST020,19
100640,ST120,20
100641,ST001,1
100642,ST101,2
100643,ST002,3
100644,ST102,4
100645,ST003,5
100646,ST103,6
100647,ST004,7
100648,ST104,8
100649,ST005,9
100650,ST105,10
100651,ST006,11
100652,ST106,12
100653,ST007,13
100654,ST107,14
100655,ST008,15
100656,ST108,16
100657,ST009,17
100658,ST109,18
100659,ST010,19
100660,ST110,20
100661,ST011,1
100662,ST111,2
100663,ST012,3
100664,ST112,4
100665,ST013,5
100666,ST113,6
100667,ST014,7
100668,ST114,8
100669,ST015,9
100670,ST115,10
100671,ST016,11
100672,ST116,12
100673,ST017,13
100674,ST117,14
100675,ST018,15
100676,ST118,16
100677,ST019,17
100678,ST119,18
100679,ST020,19
100680,ST120,20
100681,ST001,1
100682,ST101,2
100683,ST002,3
100684,ST102,4
100685,ST003,5
100686,ST103,6
100687,ST004,7
100688,ST104,8
100689,ST005,9
100690,ST105,10
100691,ST006,11
100692,ST106,12
100693,ST007,13
100694,ST107,14
100695,ST008,15
100696,ST108,16
100697,ST009,17
100698,ST109,18
100699,ST010,19
100700,ST110,20
100701,ST011,1
100702,ST111,2
100703,ST012,3
100704,ST112,4
100705,ST013,5
100706,ST113,6
100707,ST014,7
100708,ST114,8
100709,ST015,9
100710,ST115,10
100711,ST016,11
100712,ST116,12
100713,ST017,13
100714,ST117,14
100715,ST018,15
100716,ST118,16
100717,ST019,17
100718,ST119,18
100719,ST020,19
100720,ST120,20
100721,ST001,1
100722,ST101,2
100723,ST002,3
100724,ST102,4
100725,ST003,5
100726,ST103,6
100727,ST004,7
100728,ST104,8
100729,ST005,9
100730,ST105,10
100731,ST006,11
100732,ST106,12
100733,ST007,13
100734,ST107,14
100735,ST008,15
100736,ST108,16
100737,ST009,17
100738,ST109,18
100739,ST010,19
100740,ST110,20
100741,ST011,1
100742,ST111,2
100743,ST012,3
100744,ST112,4
100745,ST013,5
100746,ST113,6
100747,ST014,7
100748,ST114,8
100749,ST015,9
100750,ST115,10
100751,ST016,11
100752,ST116,12
100753,ST017,13
100754,ST117,14
100755,ST018,15
100756,ST118,16
100757,ST019,17
100758,ST119,18
100759,ST020,19
100760,ST120,20
100761,ST001,1
100762,ST101,2
100763,ST002,3
100764,ST102,4
100765,ST003,5
100766,ST103,6
100767,ST004,7
100768,ST104,8
100769,ST005,9
100770,ST105,10
100771,ST006,11
100772,ST106,12
100773,ST007,13
100774,ST107,14
100775,ST008,15
100776,ST108,16
100777,ST009,17
100778,ST109,18
100779,ST010,19
100780,ST110,20
100781,ST011,1
100782,ST111,2
100783,ST012,3
100784,ST112,4
100785,ST013,5
100786,ST113,6
100787,ST014,7
100788,ST114,8
100789,ST015,9
100790,ST115,10
100791,ST016,11
100792,ST116,12
100793,ST017,13
100794,ST117,14
100795,ST018,15
100796,ST118,16
100797,ST019,17
100798,ST119,18
100799,ST020,19
100800,ST120,20
100801,ST001,1
100802,ST101,2
100803,ST002,3
100804,ST102,4
100805,ST003,5
100806,ST103,6
100807,ST004,7
100808,ST104,8
100809,ST005,9
100810,ST105,10
100811,ST006,11
100812,ST106,12
100813,ST007,13
100814,ST107,14
100815,ST008,15
100816,ST108,16
100817,ST009,17
100818,ST109,18
100819,ST010,19
100820,ST110,20
100821,ST011,1
100822,ST111,2
100823,ST012,3
100824,ST112,4
100825,ST013,5
100826,ST113,6
100827,ST014,7
100828,ST114,8
100829,ST015,9
100830,ST115,10
100831,ST016,11
100832,ST116,12
100833,ST017,13
100834,ST117,14
100835,ST018,15
100836,ST118,16
100837,ST019,17
100838,ST119,18
100839,ST020,19
100840,ST120,20
100841,ST001,1
100842,ST101,2
100843,ST002,3
100844,ST102,4
100845,ST003,5
100846,ST103,6
100847,ST004,7
100848,ST104,8
100849,ST005,9
100850,ST105,10
100851,ST006,11
100852,ST106,12
100853,ST007,13
100854,ST107,14
100855,ST008,15
100856,ST108,16
100857,ST009,17
100858,ST109,18
100859,ST010,19
100860,ST110,20
100861,ST011,1
100862,ST111,2
100863,ST012,3
100864,ST112,4
100865,ST013,5
100866,ST113,6
100867,ST014,7
100868,ST114,8
100869,ST015,9
100870,ST115,10
100871,ST016,11
100872,ST116,12
100873,ST017,13
100874,ST117,14
100875,ST018,15
100876,ST118,16
100877,ST019,17
100878,ST119,18
100879,ST020,19
100880,ST120,20
100881,ST001,1
100882,ST101,2
100883,ST002,3
100884,ST102,4
100885,ST003,5
100886,ST103,6
100887,ST004,7
100888,ST104,8
100889,ST005,9
100890,ST105,10
100891,ST006,11
100892,ST106,12
100893,ST007,13
100894,ST107,14
100895,ST008,15
100896,ST108,16
100897,ST009,17
100898,ST109,18
100899,ST010,19
100900,ST110,20
100901,ST011,1
100902,ST111,2
100903,ST012,3
100904,ST112,4
100905,ST013,5
100906,ST113,6
100907,ST014,7
100908,ST114,8
100909,ST015,9
100910,ST115,10
100911,ST016,11
100912,ST116,12
100913,ST017,13
100914,ST117,14
100915,ST018,15
100916,ST118,16
100917,ST019,17
100918,ST119,18
100919,ST020,19
100920,ST120,20
100921,ST001,1
100922,ST101,2
100923,ST002,3
100924,ST102,4
100925,ST003,5
100926,ST103,6
100927,ST004,7
100928,ST104,8
100929,ST005,9
100930,ST105,10
100931,ST006,11
100932,ST106,12
100933,ST007,13
100934,ST107,14
100935,ST008,15
100936,ST108,16
100937,ST009,17
100938,ST109,18
100939,ST010,19
100940,ST110,20
100941,ST011,1
100942,ST111,2
100943,ST012,3
100944,ST112,4
100945,ST013,5
100946,ST113,6
100947,ST014,7
100948,ST114,8
100949,ST015,9
100950,ST115,10
100951,ST016,11
100952,ST116,12
100953,ST017,13
100954,ST117,14
100955,ST018,15
100956,ST118,16
100957,ST019,17
100958,ST119,18
100959,ST020,19
100960,ST120,20
100961,ST001,1
100962,ST101,2
100963,ST002,3
100964,ST102,4
100965,ST003,5
100966,ST103,6
100967,ST004,7
100968,ST104,8
100969,ST005,9
100970,ST105,10
100971,ST006,11
100972,ST106,12
100973,ST007,13
100974,ST107,14
100975,ST008,15
100976,ST108,16
100977,ST009,17
100978,ST109,18
100979,ST010,19
100980,ST110,20
100981,ST011,1
100982,ST111,2
100983,ST012,3
100984,ST112,4
100985,ST013,5
100986,ST113,6
100987,ST014,7
100988,ST114,8
100989,ST015,9
100990,ST115,10
100991,ST016,11
100992,ST116,12
100993,ST017,13
100994,ST117,14
100995,ST018,15
100996,ST118,16
100997,ST019,17
100998,ST119,18
100999,ST020,19
101000,ST120,20
101001,ST001,1
101002,ST101,2
101003,ST002,3
101004,ST102,4
101005,ST003,5
101006,ST103,6
101007,ST004,7
101008,ST104,8
101009,ST005,9
101010,ST105,10
101011,ST006,11
101012,ST106,12
101013,ST007,13
101014,ST107,14
101015,ST008,15
101016,ST108,16
101017,ST009,17
101018,ST109,18
101019,ST010,19
101020,ST110,20
101021,ST011,1
101022,ST111,2
101023,ST012,3
101024,ST112,4
101025,ST013,5
101026,ST113,6
101027,ST014,7
101028,ST114,8
101029,ST015,9
101030,ST115,10
101031,ST016,11
101032,ST116,12
101033,ST017,13
101034,ST117,14
101035,ST018,15
101036,ST118,16
101037,ST019,17
101038,ST119,18
101039,ST020,19
101040,ST120,20
101041,ST001,1
101042,ST101,2
101043,ST002,3
101044,ST102,4
101045,ST003,5
101046,ST103,6
101047,ST004,7
101048,ST104,8
101049,ST005,9
101050,ST105,10
101051,ST006,11
101052,ST106,12
101053,ST007,13
101054,ST107,14
101055,ST008,15
101056,ST108,16
101057,ST009,17
101058,ST109,18
101059,ST010,19
101060,ST110,20
101061,ST011,1
101062,ST111,2
101063,ST012,3
101064,ST112,4
101065,ST013,5
101066,ST113,6
101067,ST014,7
101068,ST114,8
101069,ST015,9
101070,ST115,10
101071,ST016,11
101072,ST116,12
101073,ST017,13
101074,ST117,14
101075,ST018,15
101076,ST118,16
101077,ST019,17
101078,ST119,18
101079,ST020,19
101080,ST120,20
101081,ST001,1
101082,ST101,2
101083,ST002,3
101084,ST102,4
101085,ST003,5
101086,ST103,6
101087,ST004,7
101088,ST104,8
101089,ST005,9
101090,ST105,10
101091,ST006,11
101092,ST106,12
101093,ST007,13
101094,ST107,14
101095,ST008,15
101096,ST108,16
101097,ST009,17
101098,ST109,18
101099,ST010,19
101100,ST110,20
101101,ST011,1
101102,ST111,2
101103,ST012,3
101104,ST112,4
101105,ST013,5
101106,ST113,6
101107,ST014,7
101108,ST114,8
101109,ST015,9
101110,ST115,10
101111,ST016,11
101112,ST116,12
101113,ST017,13
101114,ST117,14
101115,ST018,15
101116,ST118,16
101117,ST019,17
101118,ST119,18
101119,ST020,19
101120,ST120,20
101121,ST001,1
101122,ST101,2
101123,ST002,3
101124,ST102,4
101125,ST003,5
101126,ST103,6
101127,ST004,7
101128,ST104,8
101129,ST005,9
101130,ST105,10
101131,ST006,11
101132,ST106,12
101133,ST007,13
101134,ST107,14
101135,ST008,15
101136,ST108,16
101137,ST009,17
101138,ST109,18
101139,ST010,19
101140,ST110,20
101141,ST011,1
101142,ST111,2
101143,ST012,3
101144,ST112,4
101145,ST013,5
101146,ST113,6
101147,ST014,7
101148,ST114,8
101149,ST015,9
101150,ST115,10
101151,ST016,11
101152,ST116,12
101153,ST017,13
101154,ST117,14
101155,ST018,15
101156,ST118,16
101157,ST019,17
101158,ST119,18
101159,ST020,19
101160,ST120,20
101161,ST001,1
101162,ST101,2
101163,ST002,3
101164,ST102,4
101165,ST003,5
101166,ST103,6
101167,ST004,7
101168,ST104,8
101169,ST005,9
101170,ST105,10
101171,ST006,11
101172,ST106,12
101173,ST007,13
101174,ST107,14
101175,ST008,15
101176,ST108,16
101177,ST009,17
101178,ST109,18
101179,ST010,19
101180,ST110,20
101181,ST011,1
101182,ST111,2
101183,ST012,3
101184,ST112,4
101185,ST013,5
101186,ST113,6
101187,ST014,7
101188,ST114,8
101189,ST015,9
101190,ST115,10
101191,ST016,11
101192,ST116,12
101193,ST017,13
101194,ST117,14
101195,ST018,15
101196,ST118,16
101197,ST019,17
101198,ST119,18
101199,ST020,19
101200,ST120,20
101201,ST001,1
101202,ST101,2
101203,ST002,3
101204,ST102,4
101205,ST003,5
101206,ST103,6
101207,ST004,7
101208,ST104,8
101209,ST005,9
101210,ST105,10
101211,ST006,11
101212,ST106,12
101213,ST007,13
101214,ST107,14
101215,ST008,15
101216,ST108,16
101217,ST009,17
101218,ST109,18
101219,ST010,19
101220,ST110,20
101221,ST011,1
101222,ST111,2
101223,ST012,3
101224,ST112,4
101225,ST013,5
101226,ST113,6
101227,ST014,7
101228,ST114,8
101229,ST015,9
101230,ST115,10
101231,ST016,11
101232,ST116,12
101233,ST017,13
101234,ST117,14
101235,ST018,15
101236,ST118,16
101237,ST019,17
101238,ST119,18
101239,ST020,19
101240,ST120,20
101241,ST001,1
101242,ST101,2
101243,ST002,3
101244,ST102,4
101245,ST003,5
101246,ST103,6
101247,ST004,7
101248,ST104,8
101249,ST005,9
101250,ST105,10
101251,ST006,11
101252,ST106,12
101253,ST007,13
101254,ST107,14
101255,ST008,15
101256,ST108,16
101257,ST009,17
101258,ST109,18
101259,ST010,19
101260,ST110,20
101261,ST011,1
101262,ST111,2
101263,ST012,3
101264,ST112,4
101265,ST013,5
101266,ST113,6
101267,ST014,7
101268,ST114,8
101269,ST015,9
101270,ST115,10
101271,ST016,11
101272,ST116,12
101273,ST017,13
101274,ST117,14
101275,ST018,15
101276,ST118,16
101277,ST019,17
101278,ST119,18
101279,ST020,19
101280,ST120,20
101281,ST001,1
101282,ST101,2
101283,ST002,3
101284,ST102,4
101285,ST003,5
101286,ST103,6
101287,ST004,7
101288,ST104,8
101289,ST005,9
101290,ST105,10
101291,ST006,11
101292,ST106,12
101293,ST007,13
101294,ST107,14
101295,ST008,15
101296,ST108,16
101297,ST009,17
101298,ST109,18
101299,ST010,19
101300,ST110,20
101301,ST011,1
101302,ST111,2
101303,ST012,3
101304,ST112,4
101305,ST013,5
101306,ST113,6
101307,ST014,7
101308,ST114,8
101309,ST015,9
101310,ST115,10
101311,ST016,11
101312,ST116,12
101313,ST017,13
101314,ST117,14
101315,ST018,15
101316,ST118,16
101317,ST019,17
101318,ST119,18
101319,ST020,19
101320,ST120,20
101321,ST001,1
101322,ST101,2
101323,ST002,3
101324,ST102,4
101325,ST003,5
101326,ST103,6
101327,ST004,7
101328,ST104,8
101329,ST005,9
101330,ST105,10
101331,ST006,11
101332,ST106,12
101333,ST007,13
101334,ST107,14
101335,ST008,15
101336,ST108,16
101337,ST009,17
101338,ST109,18
101339,ST010,19
101340,ST110,20
101341,ST011,1
101342,ST111,2
101343,ST012,3
101344,ST112,4
101345,ST013,5
101346,ST113,6
101347,ST014,7
101348,ST114,8
101349,ST015,9
101350,ST115,10
101351,ST016,11
101352,ST116,12
101353,ST017,13
101354,ST117,14
101355,ST018,15
101356,ST118,16
101357,ST019,17
101358,ST119,18
101359,ST020,19
101360,ST120,20
101361,ST001,1
101362,ST101,2
101363,ST002,3
101364,ST102,4
101365,ST003,5
101366,ST103,6
101367,ST004,7
101368,ST104,8
101369,ST005,9
101370,ST105,10
101371,ST006,11
101372,ST106,12
101373,ST007,13
101374,ST107,14
101375,ST008,15
101376,ST108,16
101377,ST009,17
101378,ST109,18
101379,ST010,19
101380,ST110,20
101381,ST011,1
101382,ST111,2
101383,ST012,3
101384,ST112,4
101385,ST013,5
101386,ST113,6
101387,ST014,7
101388,ST114,8
101389,ST015,9
101390,ST115,10
101391,ST016,11
101392,ST116,12
101393,ST017,13
101394,ST117,14
101395,ST018,15
101396,ST118,16
101397,ST019,17
101398,ST119,18
101399,ST020,19
101400,ST120,20
101401,ST001,1
101402,ST101,2
101403,ST002,3
101404,ST102,4
101405,ST003,5
101406,ST103,6
101407,ST004,7
101408,ST104,8
101409,ST005,9
101410,ST105,10
101411,ST006,11
101412,ST106,12
101413,ST007,13
101414,ST107,14
101415,ST008,15
101416,ST108,16
101417,ST009,17
101418,ST109,18
101419,ST010,19
101420,ST110,20
101421,ST011,1
101422,ST111,2
101423,ST012,3
101424,ST112,4
101425,ST013,5
101426,ST113,6
101427,ST014,7
101428,ST114,8
101429,ST015,9
101430,ST115,10
101431,ST016,11
101432,ST116,12
101433,ST017,13
101434,ST117,14
101435,ST018,15
101436,ST118,16
101437,ST019,17
101438,ST119,18
101439,ST020,19
101440,ST120,20
101441,ST001,1
101442,ST101,2
101443,ST002,3
101444,ST102,4
101445,ST003,5
101446,ST103,6
101447,ST004,7
101448,ST104,8
101449,ST005,9
101450,ST105,10
101451,ST006,11
101452,ST106,12
101453,ST007,13
101454,ST107,14
101455,ST008,15
101456,ST108,16
101457,ST009,17
101458,ST109,18
101459,ST010,19
101460,ST110,20
101461,ST011,1
101462,ST111,2
101463,ST012,3
101464,ST112,4
101465,ST013,5
101466,ST113,6
101467,ST014,7
101468,ST114,8
101469,ST015,9
101470,ST115,10
101471,ST016,11
101472,ST116,12
101473,ST017,13
101474,ST117,14
101475,ST018,15
101476,ST118,16
101477,ST019,17
101478,ST119,18
101479,ST020,19
101480,ST120,20
101481,ST001,1
101482,ST101,2
101483,ST002,3
101484,ST102,4
101485,ST003,5
101486,ST103,6
101487,ST004,7
101488,ST104,8
101489,ST005,9
101490,ST105,10
101491,ST006,11
101492,ST106,12
101493,ST007,13
101494,ST107,14
101495,ST008,15
101496,ST108,16
101497,ST009,17
101498,ST109,18
101499,ST010,19
101500,ST110,20
101501,ST011,1
101502,ST111,2
101503,ST012,3
101504,ST112,4
101505,ST013,5
101506,ST113,6
101507,ST014,7
101508,ST114,8
101509,ST015,9
101510,ST115,10
101511,ST016,11
101512,ST116,12
101513,ST017,13
101514,ST117,14
101515,ST018,15
101516,ST118,16
101517,ST019,17
101518,ST119,18
101519,ST020,19
101520,ST120,20
101521,ST001,1
101522,ST101,2
101523,ST002,3
101524,ST102,4
101525,ST003,5
101526,ST103,6
101527,ST004,7
101528,ST104,8
101529,ST005,9
101530,ST105,10
101531,ST006,11
101532,ST106,12
101533,ST007,13
101534,ST107,14
101535,ST008,15
101536,ST108,16
101537,ST009,17
101538,ST109,18
101539,ST010,19
101540,ST110,20
101541,ST011,1
101542,ST111,2
101543,ST012,3
101544,ST112,4
101545,ST013,5
101546,ST113,6
101547,ST014,7
101548,ST114,8
101549,ST015,9
101550,ST115,10
101551,ST016,11
101552,ST116,12
101553,ST017,13
101554,ST117,14
101555,ST018,15
101556,ST118,16
101557,ST019,17
101558,ST119,18
101559,ST020,19
101560,ST120,20
101561,ST001,1
101562,ST101,2
101563,ST002,3
101564,ST102,4
101565,ST003,5
101566,ST103,6
101567,ST004,7
101568,ST104,8
101569,ST005,9
101570,ST105,10
101571,ST006,11
101572,ST106,12
101573,ST007,13
101574,ST107,14
101575,ST008,15
101576,ST108,16
101577,ST009,17
101578,ST109,18
101579,ST010,19
101580,ST110,20
101581,ST011,1
101582,ST111,2
101583,ST012,3
101584,ST112,4
101585,ST013,5
101586,ST113,6
101587,ST014,7
101588,ST114,8
101589,ST015,9
101590,ST115,10
101591,ST016,11
101592,ST116,12
101593,ST017,13
101594,ST117,14
101595,ST018,15
101596,ST118,16
101597,ST019,17
101598,ST119,18
101599,ST020,19
101600,ST120,20
101601,ST001,1
101602,ST101,2
101603,ST002,3
101604,ST102,4
101605,ST003,5
101606,ST103,6
101607,ST004,7
101608,ST104,8
101609,ST005,9
101610,ST105,10
101611,ST006,11
101612,ST106,12
101613,ST007,13
101614,ST107,14
101615,ST008,15
101616,ST108,16
101617,ST009,17
101618,ST109,18
101619,ST010,19
101620,ST110,20
101621,ST011,1
101622,ST111,2
101623,ST012,3
101624,ST112,4
101625,ST013,5
101626,ST113,6
101627,ST014,7
101628,ST114,8
101629,ST015,9
101630,ST115,10
101631,ST016,11
101632,ST116,12
101633,ST017,13
101634,ST117,14
101635,ST018,15
101636,ST118,16
101637,ST019,17
101638,ST119,18
101639,ST020,19
101640,ST120,20
101641,ST001,1
101642,ST101,2
101643,ST002,3
101644,ST102,4
101645,ST003,5
101646,ST103,6
101647,ST004,7
101648,ST104,8
101649,ST005,9
101650,ST105,10
101651,ST006,11
101652,ST106,12
101653,ST007,13
101654,ST107,14
101655,ST008,15
101656,ST108,16
101657,ST009,17
101658,ST109,18
101659,ST010,19
101660,ST110,20
101661,ST011,1
101662,ST111,2
101663,ST012,3
101664,ST112,4
101665,ST013,5
101666,ST113,6
101667,ST014,7
101668,ST114,8
101669,ST015,9
101670,ST115,10
101671,ST016,11
101672,ST116,12
101673,ST017,13
101674,ST117,14
101675,ST018,15
101676,ST118,16
101677,ST019,17
101678,ST119,18
101679,ST020,19
101680,ST120,20
101681,ST001,1
101682,ST101,2
101683,ST002,3
101684,ST102,4
101685,ST003,5
101686,ST103,6
101687,ST004,7
101688,ST104,8
101689,ST005,9
101690,ST105,10
101691,ST006,11
101692,ST106,12
101693,ST007,13
101694,ST107,14
101695,ST008,15
101696,ST108,16
101697,ST009,17
101698,ST109,18
101699,ST010,19
101700,ST110,20
101701,ST011,1
101702,ST111,2
101703,ST012,3
101704,ST112,4
101705,ST013,5
101706,ST113,6
101707,ST014,7
101708,ST114,8
101709,ST015,9
101710,ST115,10
101711,ST016,11
101712,ST116,12
101713,ST017,13
101714,ST117,14
101715,ST018,15
101716,ST118,16
101717,ST019,17
101718,ST119,18
101719,ST020,19
101720,ST120,20
101721,ST001,1
101722,ST101,2
101723,ST002,3
101724,ST102,4
101725,ST003,5
101726,ST103,6
101727,ST004,7
101728,ST104,8
101729,ST005,9
101730,ST105,10
101731,ST006,11
101732,ST106,12
101733,ST007,13
101734,ST107,14
101735,ST008,15
101736,ST108,16
101737,ST009,17
101738,ST109,18
101739,ST010,19
101740,ST110,20
101741,ST011,1
101742,ST111,2
101743,ST012,3
101744,ST112,4
101745,ST013,5
101746,ST113,6
101747,ST014,7
101748,ST114,8
101749,ST015,9
101750,ST115,10
101751,ST016,11
101752,ST116,12
101753,ST017,13
101754,ST117,14
101755,ST018,15
101756,ST118,16
101757,ST019,17
101758,ST119,18
101759,ST020,19
101760,ST120,20
101761,ST001,1
101762,ST101,2
101763,ST002,3
101764,ST102,4
101765,ST003,5
101766,ST103,6
101767,ST004,7
101768,ST104,8
101769,ST005,9
101770,ST105,10
101771,ST006,11
101772,ST106,12
101773,ST007,13
101774,ST107,14
101775,ST008,15
101776,ST108,16
101777,ST009,17
101778,ST109,18
101779,ST010,19
101780,ST110,20
101781,ST011,1
101782,ST111,2
101783,ST012,3
101784,ST112,4
101785,ST013,5
101786,ST113,6
101787,ST014,7
101788,ST114,8
101789,ST015,9
101790,ST115,10
101791,ST016,11
101792,ST116,12
101793,ST017,13
101794,ST117,14
101795,ST018,15
101796,ST118,16
101797,ST019,17
101798,ST119,18
101799,ST020,19
101800,ST120,20
101801,ST001,1
101802,ST101,2
101803,ST002,3
101804,ST102,4
101805,ST003,5
101806,ST103,6
101807,ST004,7
101808,ST104,8
101809,ST005,9
101810,ST105,10
101811,ST006,11
101812,ST106,12
101813,ST007,13
101814,ST107,14
101815,ST008,15
101816,ST108,16
101817,ST009,17
101818,ST109,18
101819,ST010,19
101820,ST110,20
101821,ST011,1
101822,ST111,2
101823,ST012,3
101824,ST112,4
101825,ST013,5
101826,ST113,6
101827,ST014,7
101828,ST114,8
101829,ST015,9
101830,ST115,10
101831,ST016,11
101832,ST116,12
101833,ST017,13
101834,ST117,14
101835,ST018,15
101836,ST118,16
101837,ST019,17
101838,ST119,18
101839,ST020,19
101840,ST120,20
101841,ST001,1
101842,ST101,2
101843,ST002,3
101844,ST102,4
101845,ST003,5
101846,ST103,6
101847,ST004,7
101848,ST104,8
101849,ST005,9
101850,ST105,10
101851,ST006,11
101852,ST106,12
101853,ST007,13
101854,ST107,14
101855,ST008,15
101856,ST108,16
101857,ST009,17
101858,ST109,18
101859,ST010,19
101860,ST110,20
101861,ST011,1
101862,ST111,2
101863,ST012,3
101864,ST112,4
101865,ST013,5
101866,ST113,6
101867,ST014,7
101868,ST114,8
101869,ST015,9
101870,ST115,10
101871,ST016,11
101872,ST116,12
101873,ST017,13
101874,ST117,14
101875,ST018,15
101876,ST118,16
101877,ST019,17
101878,ST119,18
101879,ST020,19
101880,ST120,20
101881,ST001,1
101882,ST101,2
101883,ST002,3
101884,ST102,4
101885,ST003,5
101886,ST103,6
101887,ST004,7
101888,ST104,8
101889,ST005,9
101890,ST105,10
101891,ST006,11
101892,ST106,12
101893,ST007,13
101894,ST107,14
101895,ST008,15
101896,ST108,16
101897,ST009,17
101898,ST109,18
101899,ST010,19
101900,ST110,20
101901,ST011,1
101902,ST111,2
101903,ST012,3
101904,ST112,4
101905,ST013,5
101906,ST113,6
101907,ST014,7
101908,ST114,8
101909,ST015,9
101910,ST115,10
101911,ST016,11
101912,ST116,12
101913,ST017,13
101914,ST117,14
101915,ST018,15
101916,ST118,16
101917,ST019,17
101918,ST119,18
101919,ST020,19
101920,ST120,20
101921,ST001,1
101922,ST101,2
101923,ST002,3
101924,ST102,4
101925,ST003,5
101926,ST103,6
101927,ST004,7
101928,ST104,8
101929,ST005,9
101930,ST105,10
101931,ST006,11
101932,ST106,12
101933,ST007,13
101934,ST107,14
101935,ST008,15
101936,ST108,16
101937,ST009,17
101938,ST109,18
101939,ST010,19
101940,ST110,20
101941,ST011,1
101942,ST111,2
101943,ST012,3
101944,ST112,4
101945,ST013,5
101946,ST113,6
101947,ST014,7
101948,ST114,8
101949,ST015,9
101950,ST115,10
101951,ST016,11
101952,ST116,12
101953,ST017,13
101954,ST117,14
101955,ST018,15
101956,ST118,16
101957,ST019,17
101958,ST119,18
101959,ST020,19
101960,ST120,20
101961,ST001,1
101962,ST101,2
101963,ST002,3
101964,ST102,4
101965,ST003,5
101966,ST103,6
101967,ST004,7
101968,ST104,8
101969,ST005,9
101970,ST105,10
101971,ST006,11
101972,ST106,12
101973,ST007,13
101974,ST107,14
101975,ST008,15
101976,ST108,16
101977,ST009,17
101978,ST109,18
101979,ST010,19
101980,ST110,20
101981,ST011,1
101982,ST111,2
101983,ST012,3
101984,ST112,4
101985,ST013,5
101986,ST113,6
101987,ST014,7
101988,ST114,8
101989,ST015,9
101990,ST115,10
101991,ST016,11
101992,ST116,12
101993,ST017,13
101994,ST117,14
101995,ST018,15
101996,ST118,16
101997,ST019,17
101998,ST119,18
101999,ST020,19
102000,ST120,20
102001,ST001,1
102002,ST101,2
102003,ST002,3
102004,ST102,4
102005,ST003,5
102006,ST103,6
102007,ST004,7
102008,ST104,8
102009,ST005,9
102010,ST105,10
102011,ST006,11
102012,ST106,12
102013,ST007,13
102014,ST107,14
102015,ST008,15
102016,ST108,16
102017,ST009,17
102018,ST109,18
102019,ST010,19
102020,ST110,20
102021,ST011,1
102022,ST111,2
102023,ST012,3
102024,ST112,4
102025,ST013,5
102026,ST113,6
102027,ST014,7
102028,ST114,8
102029,ST015,9
102030,ST115,10
102031,ST016,11
102032,ST116,12
102033,ST017,13
102034,ST117,14
102035,ST018,15
102036,ST118,16
102037,ST019,17
102038,ST119,18
102039,ST020,19
102040,ST120,20
102041,ST001,1
102042,ST101,2
102043,ST002,3
102044,ST102,4
102045,ST003,5
102046,ST103,6
102047,ST004,7
102048,ST104,8
102049,ST005,9
102050,ST105,10
102051,ST006,11
102052,ST106,12
102053,ST007,13
102054,ST107,14
102055,ST008,15
102056,ST108,16
102057,ST009,17
102058,ST109,18
102059,ST010,19
102060,ST110,20
102061,ST011,1
102062,ST111,2
102063,ST012,3
102064,ST112,4
102065,ST013,5
102066,ST113,6
102067,ST014,7
102068,ST114,8
102069,ST015,9
102070,ST115,10
