id_returns,id_orders,id_dim_date_returned,reason
19493,129893,20250929,Broken Seal
19494,129895,20250929,Broken Seal
19495,129899,20250929,Damaged
19496,129908,20250929,Product Defect
19497,129909,20250929,Product Defect
19498,129915,20250929,Broken Seal
19499,129917,20250929,Broken Seal
19500,129935,20250929,Product Defect
19501,129948,20250929,Damaged
19502,129954,20250929,Broken Seal
19503,129960,20250929,Product Defect
19504,129967,20250929,Leaking Bottle
19505,129972,20250929,Damaged
19506,129976,20250929,Wrong Item
19507,129981,20250929,Damaged
19508,129982,20250929,Damaged
19509,129983,20250929,Not As Described
19510,129988,20250929,Late Delivery
19511,129993,20250929,Leaking Bottle
19512,129996,20250929,Damaged
19513,129998,20250930,Wrong Item
19514,129999,20250929,Damaged
19515,130007,20250929,Product Defect
19516,130008,20250929,Damaged
19517,130010,20250929,Damaged
19518,130013,20250929,Broken Seal
19519,130021,20250929,Leaking Bottle
19520,130029,20250929,Damaged
19521,130038,20250929,Customer Refused
19522,130040,20250929,Late Delivery
19523,130051,20250929,Not As Described
19524,130054,20250929,Customer Refused
19525,130057,20250929,Late Delivery
19526,130059,20250929,Wrong Item
19527,130063,20250929,Product Defect
19528,130070,20250929,Product Defect
19529,130071,20251001,Customer Refused
19530,130079,20250929,Product Defect
19531,130089,20250929,Not As Described
19532,130097,20250929,Not As Described
19533,130098,20250929,Broken Seal
19534,130099,20250929,Not As Described
19535,130114,20250929,Not As Described
19536,130123,20250929,Damaged
19537,130129,20250930,Late Delivery
19538,130142,20250929,Late Delivery
19539,130146,20250929,Product Defect
19540,130149,20250929,Not As Described
19541,130157,20250929,Broken Seal
19542,130171,20250929,Wrong Item
19543,130172,20250929,Broken Seal
19544,130177,20250929,Damaged
19545,130182,20250929,Product Defect
19546,130188,20250929,Wrong Item
19547,130192,20250929,Product Defect
19548,130196,20250929,Broken Seal
19549,130211,20250930,Product Defect
19550,130217,20250930,Not As Described
19551,130236,20250929,Leaking Bottle
19552,130238,20250929,Not As Described
19553,130243,20250929,Product Defect
19554,130246,20250929,Damaged
19555,130249,20250929,Product Defect
19556,130252,20250929,Product Defect
19557,130262,20250929,Product Defect
19558,130268,20250929,Wrong Item
19559,130269,20250929,Product Defect
19560,130270,20250929,Customer Refused
19561,130273,20250929,Broken Seal
19562,130274,20250929,Broken Seal
19563,130291,20250929,Broken Seal
19564,130313,20250929,Product Defect
19565,130324,20250929,Not As Described
19566,130333,20250929,Late Delivery
19567,130335,20250930,Not As Described
19568,130337,20250929,Damaged
19569,130341,20250929,Product Defect
19570,130345,20250929,Leaking Bottle
19571,130351,20250929,Damaged
19572,130356,20250929,Wrong Item
19573,130359,20250929,Leaking Bottle
19574,130398,20250929,Customer Refused
19575,130399,20250929,Not As Described
19576,130405,20250929,Leaking Bottle
19577,130409,20250929,Wrong Item
19578,130416,20250929,Not As Described
19579,130427,20250929,Leaking Bottle
19580,130434,20250929,Damaged
19581,130435,20250929,Customer Refused
19582,130437,20250929,Wrong Item
19583,130456,20250928,Leaking Bottle
19584,130460,20250928,Wrong Item
19585,130468,20250929,Not As Described
19586,130493,20250928,Customer Refused
19587,130507,20250928,Product Defect
19588,130508,20250928,Wrong Item
19589,130516,20250928,Wrong Item
19590,130539,20250928,Customer Refused
19591,130544,20250928,Damaged
19592,130558,20250928,Wrong Item
19593,130560,20250928,Product Defect
19594,130574,20250928,Customer Refused
19595,130578,20250928,Damaged
19596,130579,20250928,Wrong Item
19597,130584,20250928,Damaged
19598,130593,20250928,Late Delivery
19599,130597,20250928,Product Defect
19600,130599,20250929,Wrong Item
19601,130600,20250928,Product Defect
19602,130609,20250928,Not As Described
19603,130613,20250928,Customer Refused
19604,130615,20250928,Leaking Bottle
19605,130621,20250928,Damaged
19606,130626,20250928,Not As Described
19607,130642,20250928,Damaged
19608,130647,20250928,Not As Described
19609,130661,20250928,Not As Described
19610,130667,20250928,Not As Described
19611,130675,20250928,Product Defect
19612,130677,20250928,Wrong Item
19613,130679,20250928,Wrong Item
19614,130680,20250928,Not As Described
19615,130681,20250929,Not As Described
19616,130693,20250929,Late Delivery
19617,130694,20250928,Damaged
19618,130695,20250929,Wrong Item
19619,130704,20250928,Not As Described
19620,130714,20250928,Product Defect
19621,130715,20250929,Damaged
19622,130717,20250928,Not As Described
19623,130723,20250928,Product Defect
19624,130735,20250928,Wrong Item
19625,130748,20250929,Wrong Item
19626,130750,20250928,Broken Seal
19627,130757,20250928,Damaged
19628,130777,20250928,Not As Described
19629,130779,20250928,Customer Refused
19630,130783,20250928,Not As Described
19631,130790,20250928,Wrong Item
19632,130792,20250928,Wrong Item
19633,130796,20250929,Wrong Item
19634,130806,20250928,Product Defect
19635,130816,20250928,Damaged
19636,130823,20250929,Broken Seal
19637,130824,20250928,Broken Seal
19638,130846,20250928,Not As Described
19639,130852,20250928,Customer Refused
19640,130854,20250928,Product Defect
19641,130863,20250928,Damaged
19642,130884,20250928,Wrong Item
19643,130886,20250930,Damaged
19644,130891,20250928,Damaged
19645,130892,20250928,Damaged
19646,130897,20250928,Damaged
19647,130898,20250929,Product Defect
19648,130899,20250928,Damaged
19649,130902,20250928,Product Defect
19650,130919,20250928,Customer Refused
19651,130926,20250928,Broken Seal
19652,130934,20250928,Leaking Bottle
19653,130941,20250929,Not As Described
19654,130943,20250928,Wrong Item
19655,130976,20250928,Late Delivery
19656,130981,20250928,Damaged
19657,130982,20250928,Damaged
19658,130987,20250928,Damaged
19659,130991,20250929,Damaged
19660,130994,20250929,Wrong Item
19661,130995,20250928,Damaged
19662,130999,20250928,Customer Refused
19663,131011,20250928,Damaged
19664,131014,20250928,Broken Seal
19665,131017,20250928,Damaged
19666,131019,20250928,Not As Described
19667,131024,20250928,Product Defect
19668,131028,20250929,Damaged
19669,131031,20250928,Damaged
19670,131039,20250928,Not As Described
19671,131040,20250928,Damaged
19672,131041,20250928,Damaged
19673,131042,20250928,Late Delivery
19674,131056,20250928,Customer Refused
19675,131064,20250929,Broken Seal
19676,131089,20250928,Damaged
19677,131094,20250928,Damaged
19678,131097,20250928,Late Delivery
19679,131101,20250928,Not As Described
19680,131132,20250928,Late Delivery
19681,131143,20250928,Leaking Bottle
19682,131144,20250928,Wrong Item
19683,131152,20250928,Not As Described
19684,131154,20250928,Damaged
19685,131160,20250928,Not As Described
19686,131161,20250928,Not As Described
19687,131164,20250928,Customer Refused
19688,131166,20250928,Damaged
19689,131224,20250928,Leaking Bottle
19690,131230,20250929,Damaged
19691,131234,20250928,Product Defect
19692,131242,20250930,Wrong Item
19693,131247,20250928,Not As Described
19694,131264,20250928,Damaged
19695,131268,20250929,Broken Seal
19696,131269,20250928,Product Defect
19697,131278,20250928,Wrong Item
19698,131282,20250928,Customer Refused
19699,131287,20250929,Product Defect
19700,131298,20250928,Leaking Bottle
19701,131299,20250928,Leaking Bottle
19702,131300,20250928,Not As Described
19703,131301,20250928,Product Defect
19704,131305,20250928,Not As Described
19705,131314,20250929,Not As Described
19706,131320,20250928,Damaged
19707,131329,20250928,Leaking Bottle
19708,131330,20250928,Damaged
19709,131370,20250928,Late Delivery
19710,131386,20250928,Broken Seal
19711,131388,20250928,Wrong Item
19712,131394,20250928,Broken Seal
19713,131396,20250928,Product Defect
19714,131399,20250928,Not As Described
19715,131402,20250928,Damaged
19716,131407,20250928,Not As Described
19717,131421,20250928,Damaged
19718,131422,20250928,Damaged
19719,131434,20250928,Product Defect
19720,131447,20250928,Not As Described
19721,131455,20250930,Product Defect
19722,131459,20250928,Late Delivery
19723,131463,20250928,Customer Refused
19724,131465,20250928,Product Defect
19725,131474,20250928,Product Defect
19726,131492,20250928,Product Defect
19727,131503,20250928,Not As Described
19728,131510,20250929,Damaged
19729,131515,20250928,Broken Seal
19730,131516,20250928,Wrong Item
19731,131523,20250928,Damaged
19732,131532,20250928,Damaged
19733,131535,20250928,Not As Described
19734,131543,20250928,Wrong Item
19735,131558,20250928,Wrong Item
19736,131563,20250928,Wrong Item
19737,131565,20250928,Damaged
19738,131572,20250928,Wrong Item
19739,131596,20250928,Late Delivery
19740,131613,20250928,Damaged
19741,131630,20250928,Late Delivery
19742,131633,20250928,Damaged
19743,131637,20250928,Damaged
19744,131641,20250929,Customer Refused
19745,131642,20250928,Not As Described
19746,131653,20250928,Damaged
19747,131660,20250928,Product Defect
19748,131682,20250928,Damaged
19749,131683,20250928,Not As Described
19750,131690,20250928,Not As Described
19751,131700,20250928,Customer Refused
19752,131720,20250928,Product Defect
19753,131726,20250928,Damaged
19754,131735,20250928,Product Defect
19755,131759,20250928,Product Defect
19756,131760,20250928,Wrong Item
19757,131786,20250928,Damaged
19758,131799,20250928,Late Delivery
19759,131801,20250928,Wrong Item
19760,131802,20250928,Not As Described
19761,131818,20250928,Damaged
19762,131821,20250928,Wrong Item
19763,131824,20250928,Leaking Bottle
19764,131825,20250928,Not As Described
19765,131830,20250928,Damaged
19766,131832,20250928,Damaged
19767,131837,20250928,Product Defect
19768,131840,20250928,Late Delivery
19769,131859,20250928,Damaged
19770,131883,20250929,Not As Described
19771,131887,20250928,Product Defect
19772,131890,20250928,Wrong Item
19773,131891,20250928,Not As Described
19774,131897,20250928,Broken Seal
19775,131903,20250929,Damaged
19776,131904,20250929,Late Delivery
19777,131914,20250928,Late Delivery
19778,131915,20250930,Broken Seal
19779,131918,20250928,Damaged
19780,131923,20250928,Not As Described
19781,131937,20250928,Leaking Bottle
19782,131943,20250928,Wrong Item
19783,131945,20250928,Broken Seal
19784,131946,20250928,Wrong Item
19785,131956,20250928,Late Delivery
19786,131959,20250928,Damaged
19787,131969,20250928,Late Delivery
19788,131972,20250928,Product Defect
19789,131974,20250928,Wrong Item
19790,131981,20250928,Not As Described
19791,131984,20250928,Not As Described
19792,131987,20250928,Late Delivery
19793,131995,20250929,Wrong Item
19794,131997,20250928,Customer Refused
19795,132001,20250928,Wrong Item
19796,132006,20250928,Broken Seal
19797,132012,20250928,Product Defect
19798,132013,20250928,Product Defect
19799,132016,20250928,Damaged
19800,132025,20250928,Product Defect
19801,132051,20250929,Not As Described
19802,132064,20250930,Wrong Item
19803,132070,20250928,Not As Described
19804,132074,20250929,Damaged
19805,132089,20250928,Late Delivery
19806,132090,20250928,Damaged
19807,132093,20250928,Damaged
19808,132098,20250928,Customer Refused
19809,132104,20250928,Not As Described
19810,132121,20250928,Product Defect
19811,132131,20250928,Damaged
19812,132138,20250928,Wrong Item
19813,132144,20250928,Broken Seal
19814,132147,20250928,Not As Described
19815,132148,20250928,Late Delivery
19816,132150,20250928,Damaged
19817,132153,20250928,Product Defect
19818,132162,20250928,Damaged
19819,132174,20250928,Damaged
19820,132179,20250928,Not As Described
19821,132190,20250928,Wrong Item
19822,132194,20250928,Wrong Item
19823,132199,20250928,Not As Described
19824,132201,20250928,Product Defect
19825,132205,20250928,Damaged
19826,132211,20250928,Product Defect
19827,132217,20250928,Damaged
19828,132221,20250928,Customer Refused
19829,132224,20250928,Late Delivery
19830,132230,20250928,Broken Seal
19831,132237,20250928,Not As Described
19832,132239,20250928,Broken Seal
19833,132245,20250928,Leaking Bottle
19834,132246,20250929,Leaking Bottle
19835,132249,20250928,Wrong Item
19836,132268,20250928,Leaking Bottle
19837,132270,20250928,Leaking Bottle
19838,132273,20250928,Product Defect
19839,132277,20250928,Damaged
19840,132278,20250928,Customer Refused
19841,132299,20250928,Broken Seal
19842,132304,20250928,Not As Described
19843,132313,20250927,Product Defect
19844,132317,20250927,Broken Seal
19845,132324,20250927,Leaking Bottle
19846,132328,20250928,Not As Described
19847,132329,20250927,Not As Described
19848,132338,20250927,Damaged
19849,132349,20250927,Late Delivery
19850,132350,20250928,Late Delivery
19851,132353,20250927,Broken Seal
19852,132357,20250927,Damaged
19853,132359,20250927,Product Defect
19854,132364,20250927,Leaking Bottle
19855,132401,20250927,Not As Described
19856,132408,20250929,Damaged
19857,132409,20250927,Wrong Item
19858,132410,20250929,Customer Refused
19859,132423,20250927,Not As Described
19860,132436,20250927,Wrong Item
19861,132441,20250929,Broken Seal
19862,132443,20250927,Damaged
19863,132451,20250927,Late Delivery
19864,132466,20250927,Customer Refused
19865,132476,20250927,Customer Refused
19866,132479,20250927,Customer Refused
19867,132486,20250927,Not As Described
19868,132495,20250927,Customer Refused
19869,132498,20250927,Damaged
19870,132499,20250927,Damaged
19871,132505,20250928,Leaking Bottle
19872,132520,20250928,Wrong Item
19873,132528,20250927,Broken Seal
19874,132531,20250928,Customer Refused
19875,132533,20250927,Not As Described
19876,132537,20250927,Wrong Item
19877,132541,20250927,Not As Described
19878,132543,20250927,Leaking Bottle
19879,132551,20250927,Customer Refused
19880,132554,20250927,Not As Described
19881,132555,20250927,Product Defect
19882,132571,20250927,Product Defect
19883,132576,20250928,Not As Described
19884,132589,20250927,Wrong Item
19885,132590,20250927,Wrong Item
19886,132591,20250927,Wrong Item
19887,132595,20250927,Damaged
19888,132596,20250927,Not As Described
19889,132600,20250927,Product Defect
19890,132602,20250927,Product Defect
19891,132612,20250927,Not As Described
19892,132626,20250927,Late Delivery
19893,132627,20250927,Wrong Item
19894,132660,20250928,Damaged
19895,132672,20250927,Late Delivery
19896,132676,20250927,Wrong Item
19897,132686,20250927,Product Defect
19898,132692,20250927,Damaged
19899,132693,20250927,Broken Seal
19900,132699,20250927,Leaking Bottle
19901,132708,20250927,Not As Described
19902,132715,20250927,Customer Refused
19903,132719,20250927,Damaged
19904,132722,20250927,Wrong Item
19905,132737,20250927,Damaged
19906,132753,20250927,Late Delivery
19907,132754,20250927,Leaking Bottle
19908,132759,20250927,Product Defect
19909,132769,20250927,Damaged
19910,132778,20250927,Damaged
19911,132783,20250927,Damaged
19912,132792,20250927,Broken Seal
19913,132798,20250927,Damaged
19914,132800,20250928,Customer Refused
19915,132801,20250927,Damaged
19916,132803,20250929,Broken Seal
19917,132806,20250927,Damaged
19918,132808,20250927,Broken Seal
19919,132818,20250927,Damaged
19920,132820,20250927,Wrong Item
19921,132831,20250927,Wrong Item
19922,132834,20250929,Wrong Item
19923,132836,20250927,Wrong Item
19924,132851,20250927,Damaged
19925,132852,20250928,Customer Refused
19926,132856,20250927,Late Delivery
19927,132864,20250927,Not As Described
19928,132865,20250927,Customer Refused
19929,132868,20250928,Late Delivery
19930,132878,20250927,Wrong Item
19931,132880,20250927,Not As Described
19932,132890,20250927,Product Defect
19933,132904,20250927,Customer Refused
19934,132908,20250927,Broken Seal
19935,132909,20250927,Wrong Item
19936,132911,20250927,Late Delivery
19937,132916,20250927,Late Delivery
19938,132921,20250927,Broken Seal
19939,132931,20250927,Damaged
19940,132941,20250927,Leaking Bottle
19941,132947,20250927,Leaking Bottle
19942,132948,20250927,Damaged
19943,132952,20250927,Damaged
19944,132959,20250928,Damaged
19945,132960,20250927,Wrong Item
19946,132965,20250927,Broken Seal
19947,132972,20250927,Product Defect
19948,132978,20250927,Not As Described
19949,132981,20250927,Damaged
19950,132997,20250928,Not As Described
19951,133000,20250927,Damaged
19952,133001,20250927,Damaged
19953,133012,20250927,Wrong Item
19954,133035,20250927,Damaged
19955,133036,20250927,Not As Described
19956,133037,20250927,Wrong Item
19957,133041,20250927,Broken Seal
19958,133044,20250927,Wrong Item
19959,133048,20250928,Not As Described
19960,133054,20250927,Wrong Item
19961,133061,20250927,Not As Described
19962,133086,20250928,Customer Refused
19963,133093,20250927,Not As Described
19964,133100,20250927,Wrong Item
19965,133104,20250927,Customer Refused
19966,133106,20250927,Late Delivery
19967,133108,20250927,Damaged
19968,133141,20250927,Broken Seal
19969,133142,20250927,Not As Described
19970,133144,20250927,Customer Refused
19971,133163,20250927,Leaking Bottle
19972,133165,20250927,Damaged
19973,133183,20250927,Not As Described
19974,133185,20250927,Product Defect
19975,133188,20250927,Leaking Bottle
19976,133193,20250927,Damaged
19977,133196,20250927,Product Defect
19978,133197,20250927,Wrong Item
19979,133202,20250927,Damaged
19980,133219,20250927,Customer Refused
19981,133233,20250928,Damaged
19982,133254,20250927,Broken Seal
19983,133262,20250927,Wrong Item
19984,133277,20250927,Damaged
19985,133281,20250927,Not As Described
19986,133290,20250927,Wrong Item
19987,133291,20250927,Broken Seal
19988,133292,20250928,Leaking Bottle
19989,133295,20250927,Damaged
19990,133300,20250927,Product Defect
19991,133307,20250928,Wrong Item
19992,133317,20250927,Late Delivery
19993,133326,20250927,Damaged
19994,133328,20250927,Wrong Item
19995,133335,20250927,Damaged
19996,133341,20250927,Damaged
19997,133353,20250927,Leaking Bottle
19998,133360,20250929,Leaking Bottle
19999,133370,20250927,Not As Described
20000,133374,20250927,Leaking Bottle
20001,133375,20250927,Wrong Item
20002,133378,20250927,Customer Refused
20003,133385,20250927,Broken Seal
20004,133388,20250927,Not As Described
20005,133391,20250927,Damaged
20006,133394,20250927,Leaking Bottle
20007,133404,20250927,Damaged
20008,133418,20250927,Wrong Item
20009,133421,20250928,Damaged
20010,133435,20250927,Product Defect
20011,133448,20250927,Broken Seal
20012,133451,20250928,Product Defect
20013,133453,20250928,Damaged
20014,133454,20250927,Not As Described
20015,133463,20250927,Broken Seal
20016,133466,20250927,Wrong Item
20017,133467,20250928,Damaged
20018,133475,20250927,Customer Refused
20019,133476,20250927,Late Delivery
20020,133478,20250927,Not As Described
20021,133481,20250928,Wrong Item
20022,133492,20250927,Customer Refused
20023,133495,20250927,Product Defect
20024,133498,20250927,Damaged
20025,133505,20250927,Wrong Item
20026,133512,20250927,Broken Seal
20027,133514,20250927,Not As Described
20028,133518,20250927,Damaged
20029,133519,20250927,Product Defect
20030,133528,20250927,Wrong Item
20031,133533,20250927,Wrong Item
20032,133540,20250927,Not As Described
20033,133543,20250927,Product Defect
20034,133547,20250927,Broken Seal
20035,133555,20250927,Broken Seal
20036,133557,20250927,Wrong Item
20037,133560,20250927,Damaged
20038,133574,20250927,Product Defect
20039,133577,20250927,Customer Refused
20040,133590,20250928,Damaged
20041,133591,20250927,Damaged
20042,133611,20250927,Late Delivery
20043,133612,20250927,Broken Seal
20044,133613,20250928,Product Defect
20045,133615,20250927,Product Defect
20046,133634,20250927,Not As Described
20047,133637,20250927,Broken Seal
20048,133639,20250927,Product Defect
20049,133642,20250927,Damaged
20050,133645,20250927,Damaged
20051,133646,20250927,Not As Described
20052,133662,20250927,Late Delivery
20053,133669,20250927,Damaged
20054,133671,20250927,Leaking Bottle
20055,133672,20250927,Product Defect
20056,133675,20250927,Product Defect
20057,133676,20250928,Leaking Bottle
20058,133677,20250927,Product Defect
20059,133681,20250927,Damaged
20060,133691,20250927,Damaged
20061,133693,20250927,Damaged
20062,133694,20250927,Late Delivery
20063,133699,20250927,Wrong Item
20064,133702,20250927,Late Delivery
20065,133715,20250927,Product Defect
20066,133722,20250927,Wrong Item
20067,133731,20250927,Damaged
20068,133737,20250927,Broken Seal
20069,133744,20250927,Wrong Item
20070,133748,20250927,Not As Described
20071,133750,20250927,Not As Described
20072,133751,20250927,Not As Described
20073,133790,20250927,Damaged
20074,133795,20250927,Damaged
20075,133805,20250927,Product Defect
20076,133806,20250928,Damaged
20077,133809,20250927,Product Defect
20078,133810,20250927,Leaking Bottle
20079,133812,20250927,Not As Described
20080,133814,20250927,Damaged
20081,133825,20250927,Leaking Bottle
20082,133826,20250927,Customer Refused
20083,133835,20250927,Wrong Item
20084,133844,20250927,Wrong Item
20085,133856,20250927,Wrong Item
20086,133882,20250927,Leaking Bottle
20087,133885,20250927,Customer Refused
20088,133888,20250926,Product Defect
20089,133920,20250926,Damaged
20090,133932,20250926,Late Delivery
20091,133936,20250926,Customer Refused
20092,133942,20250926,Customer Refused
20093,133954,20250926,Wrong Item
20094,133985,20250927,Wrong Item
20095,133987,20250926,Wrong Item
20096,133992,20250926,Broken Seal
20097,134024,20250926,Wrong Item
20098,134028,20250927,Product Defect
20099,134034,20250926,Wrong Item
20100,134050,20250926,Broken Seal
20101,134051,20250926,Late Delivery
20102,134054,20250926,Not As Described
20103,134057,20250926,Wrong Item
20104,134059,20250926,Product Defect
20105,134060,20250926,Wrong Item
20106,134066,20250926,Wrong Item
20107,134091,20250926,Product Defect
20108,134095,20250927,Product Defect
20109,134101,20250928,Damaged
20110,134107,20250926,Product Defect
20111,134110,20250926,Damaged
20112,134114,20250926,Leaking Bottle
20113,134116,20250926,Leaking Bottle
20114,134121,20250926,Late Delivery
20115,134138,20250926,Product Defect
20116,134140,20250926,Wrong Item
20117,134149,20250926,Damaged
20118,134162,20250926,Damaged
20119,134166,20250926,Customer Refused
20120,134180,20250926,Damaged
20121,134197,20250926,Late Delivery
20122,134206,20250926,Leaking Bottle
20123,134209,20250926,Broken Seal
20124,134212,20250926,Damaged
20125,134214,20250927,Damaged
20126,134221,20250926,Damaged
20127,134223,20250926,Wrong Item
20128,134227,20250927,Wrong Item
20129,134228,20250927,Not As Described
20130,134236,20250926,Product Defect
20131,134238,20250926,Wrong Item
20132,134246,20250926,Broken Seal
20133,134250,20250926,Customer Refused
20134,134253,20250926,Wrong Item
20135,134257,20250926,Product Defect
20136,134264,20250926,Not As Described
20137,134265,20250926,Leaking Bottle
20138,134266,20250926,Wrong Item
20139,134277,20250926,Not As Described
20140,134278,20250927,Not As Described
20141,134284,20250926,Damaged
20142,134302,20250926,Wrong Item
20143,134315,20250926,Wrong Item
20144,134326,20250926,Not As Described
20145,134331,20250926,Not As Described
20146,134336,20250926,Damaged
20147,134347,20250928,Not As Described
20148,134348,20250926,Late Delivery
20149,134353,20250926,Not As Described
20150,134354,20250926,Damaged
20151,134361,20250926,Product Defect
20152,134370,20250926,Leaking Bottle
20153,134374,20250926,Customer Refused
20154,134377,20250926,Not As Described
20155,134378,20250926,Not As Described
20156,134400,20250926,Wrong Item
20157,134401,20250927,Late Delivery
20158,134403,20250926,Late Delivery
20159,134405,20250926,Not As Described
20160,134421,20250926,Broken Seal
20161,134426,20250926,Leaking Bottle
20162,134451,20250926,Wrong Item
20163,134467,20250926,Not As Described
20164,134479,20250926,Damaged
20165,134489,20250926,Damaged
20166,134492,20250928,Damaged
20167,134493,20250926,Customer Refused
20168,134507,20250926,Not As Described
20169,134509,20250926,Late Delivery
20170,134515,20250926,Not As Described
20171,134517,20250926,Product Defect
20172,134520,20250927,Damaged
20173,134522,20250926,Product Defect
20174,134530,20250926,Not As Described
20175,134531,20250926,Wrong Item
20176,134533,20250926,Damaged
20177,134554,20250926,Leaking Bottle
20178,134562,20250926,Wrong Item
20179,134566,20250926,Damaged
20180,134569,20250927,Product Defect
20181,134573,20250926,Wrong Item
20182,134575,20250926,Damaged
20183,134578,20250926,Product Defect
20184,134588,20250926,Product Defect
20185,134602,20250926,Wrong Item
20186,134604,20250926,Product Defect
20187,134609,20250926,Product Defect
20188,134616,20250926,Broken Seal
20189,134618,20250926,Customer Refused
20190,134622,20250926,Damaged
20191,134623,20250926,Customer Refused
20192,134632,20250926,Not As Described
20193,134636,20250926,Leaking Bottle
20194,134649,20250927,Damaged
20195,134652,20250926,Leaking Bottle
20196,134657,20250926,Customer Refused
20197,134659,20250926,Product Defect
20198,134673,20250926,Wrong Item
20199,134676,20250927,Leaking Bottle
20200,134702,20250926,Not As Described
20201,134707,20250926,Wrong Item
20202,134742,20250926,Wrong Item
20203,134748,20250926,Customer Refused
20204,134756,20250926,Not As Described
20205,134764,20250926,Wrong Item
20206,134768,20250927,Damaged
20207,134772,20250926,Customer Refused
20208,134780,20250926,Wrong Item
20209,134783,20250926,Leaking Bottle
20210,134792,20250926,Not As Described
20211,134807,20250926,Damaged
20212,134810,20250926,Broken Seal
20213,134812,20250926,Late Delivery
20214,134819,20250926,Customer Refused
20215,134840,20250926,Damaged
20216,134847,20250926,Late Delivery
20217,134851,20250927,Product Defect
20218,134852,20250926,Not As Described
20219,134859,20250926,Damaged
20220,134860,20250926,Wrong Item
20221,134862,20250926,Damaged
20222,134871,20250926,Damaged
20223,134880,20250926,Damaged
20224,134882,20250926,Not As Described
20225,134883,20250926,Product Defect
20226,134906,20250926,Broken Seal
20227,134909,20250926,Product Defect
20228,134915,20250926,Product Defect
20229,134930,20250926,Customer Refused
20230,134931,20250927,Wrong Item
20231,134933,20250926,Damaged
20232,134939,20250926,Customer Refused
20233,134963,20250926,Not As Described
20234,134991,20250926,Damaged
20235,134998,20250926,Product Defect
20236,135002,20250926,Product Defect
20237,135012,20250926,Not As Described
20238,135016,20250926,Wrong Item
20239,135022,20250926,Wrong Item
20240,135036,20250926,Not As Described
20241,135050,20250927,Damaged
20242,135052,20250926,Broken Seal
20243,135054,20250926,Damaged
20244,135069,20250926,Damaged
20245,135073,20250926,Not As Described
20246,135082,20250926,Late Delivery
20247,135087,20250926,Leaking Bottle
20248,135091,20250926,Product Defect
20249,135096,20250927,Product Defect
20250,135115,20250926,Not As Described
20251,135120,20250926,Product Defect
20252,135125,20250926,Product Defect
20253,135126,20250926,Product Defect
20254,135129,20250926,Wrong Item
20255,135132,20250926,Not As Described
20256,135135,20250926,Customer Refused
20257,135138,20250926,Damaged
20258,135150,20250926,Leaking Bottle
20259,135154,20250926,Damaged
20260,135160,20250926,Not As Described
20261,135167,20250926,Damaged
20262,135168,20250926,Not As Described
20263,135174,20250927,Damaged
20264,135183,20250926,Not As Described
20265,135203,20250927,Damaged
20266,135212,20250926,Customer Refused
20267,135216,20250926,Broken Seal
20268,135221,20250926,Not As Described
20269,135231,20250926,Damaged
20270,135245,20250926,Customer Refused
20271,135254,20250926,Customer Refused
20272,135260,20250926,Broken Seal
20273,135284,20250927,Leaking Bottle
20274,135295,20250926,Leaking Bottle
20275,135297,20250926,Damaged
20276,135298,20250926,Not As Described
20277,135313,20250926,Damaged
20278,135324,20250926,Broken Seal
20279,135328,20250926,Product Defect
20280,135335,20250926,Wrong Item
20281,135339,20250926,Product Defect
20282,135348,20250926,Damaged
20283,135356,20250926,Damaged
20284,135357,20250927,Damaged
20285,135362,20250926,Wrong Item
20286,135382,20250926,Product Defect
20287,135383,20250926,Late Delivery
20288,135385,20250928,Customer Refused
20289,135402,20250926,Late Delivery
20290,135403,20250926,Damaged
20291,135407,20250926,Damaged
20292,135429,20250926,Damaged
20293,135437,20250926,Damaged
20294,135439,20250926,Wrong Item
20295,135442,20250926,Damaged
20296,135443,20250926,Late Delivery
20297,135448,20250926,Damaged
20298,135452,20250926,Product Defect
20299,135453,20250927,Broken Seal
20300,135454,20250926,Wrong Item
20301,135455,20250927,Damaged
20302,135462,20250926,Late Delivery
20303,135471,20250926,Customer Refused
20304,135478,20250926,Late Delivery
20305,135485,20250926,Damaged
20306,135487,20250926,Broken Seal
20307,135488,20250926,Wrong Item
20308,135490,20250926,Wrong Item
20309,135508,20250926,Wrong Item
20310,135511,20250926,Damaged
20311,135519,20250926,Wrong Item
20312,135520,20250926,Customer Refused
20313,135533,20250927,Damaged
20314,135537,20250926,Wrong Item
20315,135542,20250926,Wrong Item
20316,135550,20250926,Not As Described
20317,135569,20250925,Product Defect
20318,135573,20250926,Broken Seal
20319,135582,20250925,Damaged
20320,135585,20250925,Wrong Item
20321,135593,20250925,Wrong Item
20322,135594,20250925,Product Defect
20323,135598,20250925,Damaged
20324,135601,20250925,Damaged
20325,135612,20250925,Damaged
20326,135614,20250925,Broken Seal
20327,135617,20250925,Late Delivery
20328,135631,20250925,Broken Seal
20329,135640,20250925,Wrong Item
20330,135656,20250926,Customer Refused
20331,135662,20250925,Product Defect
20332,135670,20250925,Product Defect
20333,135674,20250925,Customer Refused
20334,135676,20250925,Not As Described
20335,135680,20250925,Damaged
20336,135682,20250926,Damaged
20337,135686,20250925,Damaged
20338,135688,20250925,Product Defect
20339,135700,20250925,Broken Seal
20340,135705,20250925,Customer Refused
20341,135708,20250925,Wrong Item
20342,135709,20250925,Broken Seal
20343,135718,20250925,Broken Seal
20344,135720,20250926,Customer Refused
20345,135726,20250925,Damaged
20346,135734,20250925,Product Defect
